t,r,m,p,value
1827,ROW,Ni,fabrication_and_manufacturing,
1827,ROW,Ni,use_phase,
1827,ROW,Ni,collection,
1827,ROW,Ni,sorting_preprocessing,
1827,ROW,Ni,recycling_refining_secondary,
1827,ROW,Ni,residue_treatment_disposal,
1827,ROW,Ni,environment,
1827,ROW,Sn,primary_extraction,
1827,ROW,Sn,beneficiation_concentration,
1827,ROW,Sn,refining_primary,
1827,ROW,Sn,fabrication_and_manufacturing,
1827,ROW,Sn,use_phase,
1827,ROW,Sn,collection,
1827,ROW,Sn,sorting_preprocessing,
1827,ROW,Sn,recycling_refining_secondary,
1827,ROW,Sn,residue_treatment_disposal,
1827,ROW,Sn,environment,
1828,EU27,Zn,primary_extraction,
1828,EU27,Zn,beneficiation_concentration,
1828,EU27,Zn,refining_primary,
1828,EU27,Zn,fabrication_and_manufacturing,
1828,EU27,Zn,use_phase,
1828,EU27,Zn,collection,
1828,EU27,Zn,sorting_preprocessing,
1828,EU27,Zn,recycling_refining_secondary,
1828,EU27,Zn,residue_treatment_disposal,
1828,EU27,Zn,environment,
1828,EU27,Ni,primary_extraction,
1828,EU27,Ni,beneficiation_concentration,
1828,EU27,Ni,refining_primary,
1828,EU27,Ni,fabrication_and_manufacturing,
1828,EU27,Ni,use_phase,
1828,EU27,Ni,collection,
1828,EU27,Ni,sorting_preprocessing,
1828,EU27,Ni,recycling_refining_secondary,
1828,EU27,Ni,residue_treatment_disposal,
1828,EU27,Ni,environment,
1828,EU27,Sn,primary_extraction,
1828,EU27,Sn,beneficiation_concentration,
1828,EU27,Sn,refining_primary,
1828,EU27,Sn,fabrication_and_manufacturing,
1828,EU27,Sn,use_phase,
1828,EU27,Sn,collection,
1828,EU27,Sn,sorting_preprocessing,
1828,EU27,Sn,recycling_refining_secondary,
1828,EU27,Sn,residue_treatment_disposal,
1828,EU27,Sn,environment,
1828,CHN,Zn,primary_extraction,
1828,CHN,Zn,beneficiation_concentration,
1828,CHN,Zn,refining_primary,
1828,CHN,Zn,fabrication_and_manufacturing,
1828,CHN,Zn,use_phase,
1828,CHN,Zn,collection,
1828,CHN,Zn,sorting_preprocessing,
1828,CHN,Zn,recycling_refining_secondary,
1828,CHN,Zn,residue_treatment_disposal,
1828,CHN,Zn,environment,
1828,CHN,Ni,primary_extraction,
1828,CHN,Ni,beneficiation_concentration,
1828,CHN,Ni,refining_primary,
1828,CHN,Ni,fabrication_and_manufacturing,
1828,CHN,Ni,use_phase,
1828,CHN,Ni,collection,
1828,CHN,Ni,sorting_preprocessing,
1828,CHN,Ni,recycling_refining_secondary,
1828,CHN,Ni,residue_treatment_disposal,
1828,CHN,Ni,environment,
1828,CHN,Sn,primary_extraction,
1828,CHN,Sn,beneficiation_concentration,
1828,CHN,Sn,refining_primary,
1828,CHN,Sn,fabrication_and_manufacturing,
1828,CHN,Sn,use_phase,
1828,CHN,Sn,collection,
1828,CHN,Sn,sorting_preprocessing,
1828,CHN,Sn,recycling_refining_secondary,
1828,CHN,Sn,residue_treatment_disposal,
1828,CHN,Sn,environment,
1828,ROW,Zn,primary_extraction,
1828,ROW,Zn,beneficiation_concentration,
1828,ROW,Zn,refining_primary,
1828,ROW,Zn,fabrication_and_manufacturing,
1828,ROW,Zn,use_phase,
1828,ROW,Zn,collection,
1828,ROW,Zn,sorting_preprocessing,
1828,ROW,Zn,recycling_refining_secondary,
1828,ROW,Zn,residue_treatment_disposal,
1828,ROW,Zn,environment,
1828,ROW,Ni,primary_extraction,
1828,ROW,Ni,beneficiation_concentration,
1828,ROW,Ni,refining_primary,
1828,ROW,Ni,fabrication_and_manufacturing,
1828,ROW,Ni,use_phase,
1828,ROW,Ni,collection,
1828,ROW,Ni,sorting_preprocessing,
1828,ROW,Ni,recycling_refining_secondary,
1828,ROW,Ni,residue_treatment_disposal,
1828,ROW,Ni,environment,
1828,ROW,Sn,primary_extraction,
1828,ROW,Sn,beneficiation_concentration,
1828,ROW,Sn,refining_primary,
1828,ROW,Sn,fabrication_and_manufacturing,
1828,ROW,Sn,use_phase,
1828,ROW,Sn,collection,
1828,ROW,Sn,sorting_preprocessing,
1828,ROW,Sn,recycling_refining_secondary,
1828,ROW,Sn,residue_treatment_disposal,
1828,ROW,Sn,environment,
1829,EU27,Zn,primary_extraction,
1829,EU27,Zn,beneficiation_concentration,
1829,EU27,Zn,refining_primary,
1829,EU27,Zn,fabrication_and_manufacturing,
1829,EU27,Zn,use_phase,
1829,EU27,Zn,collection,
1829,EU27,Zn,sorting_preprocessing,
1829,EU27,Zn,recycling_refining_secondary,
1829,EU27,Zn,residue_treatment_disposal,
1829,EU27,Zn,environment,
1829,EU27,Ni,primary_extraction,
1829,EU27,Ni,beneficiation_concentration,
1829,EU27,Ni,refining_primary,
1829,EU27,Ni,fabrication_and_manufacturing,
1829,EU27,Ni,use_phase,
1829,EU27,Ni,collection,
1829,EU27,Ni,sorting_preprocessing,
1829,EU27,Ni,recycling_refining_secondary,
1829,EU27,Ni,residue_treatment_disposal,
1829,EU27,Ni,environment,
1829,EU27,Sn,primary_extraction,
1829,EU27,Sn,beneficiation_concentration,
1829,EU27,Sn,refining_primary,
1829,EU27,Sn,fabrication_and_manufacturing,
1829,EU27,Sn,use_phase,
1829,EU27,Sn,collection,
1829,EU27,Sn,sorting_preprocessing,
1829,EU27,Sn,recycling_refining_secondary,
1829,EU27,Sn,residue_treatment_disposal,
1829,EU27,Sn,environment,
1829,CHN,Zn,primary_extraction,
1829,CHN,Zn,beneficiation_concentration,
1829,CHN,Zn,refining_primary,
1829,CHN,Zn,fabrication_and_manufacturing,
1829,CHN,Zn,use_phase,
1829,CHN,Zn,collection,
1829,CHN,Zn,sorting_preprocessing,
1829,CHN,Zn,recycling_refining_secondary,
1829,CHN,Zn,residue_treatment_disposal,
1829,CHN,Zn,environment,
1829,CHN,Ni,primary_extraction,
1829,CHN,Ni,beneficiation_concentration,
1829,CHN,Ni,refining_primary,
1829,CHN,Ni,fabrication_and_manufacturing,
1829,CHN,Ni,use_phase,
1829,CHN,Ni,collection,
1829,CHN,Ni,sorting_preprocessing,
1829,CHN,Ni,recycling_refining_secondary,
1829,CHN,Ni,residue_treatment_disposal,
1829,CHN,Ni,environment,
1829,CHN,Sn,primary_extraction,
1829,CHN,Sn,beneficiation_concentration,
1829,CHN,Sn,refining_primary,
1829,CHN,Sn,fabrication_and_manufacturing,
1829,CHN,Sn,use_phase,
1829,CHN,Sn,collection,
1829,CHN,Sn,sorting_preprocessing,
1829,CHN,Sn,recycling_refining_secondary,
1829,CHN,Sn,residue_treatment_disposal,
1829,CHN,Sn,environment,
1829,ROW,Zn,primary_extraction,
1829,ROW,Zn,beneficiation_concentration,
1829,ROW,Zn,refining_primary,
1829,ROW,Zn,fabrication_and_manufacturing,
1829,ROW,Zn,use_phase,
1829,ROW,Zn,collection,
1829,ROW,Zn,sorting_preprocessing,
1829,ROW,Zn,recycling_refining_secondary,
1829,ROW,Zn,residue_treatment_disposal,
1829,ROW,Zn,environment,
1829,ROW,Ni,primary_extraction,
1829,ROW,Ni,beneficiation_concentration,
1829,ROW,Ni,refining_primary,
1829,ROW,Ni,fabrication_and_manufacturing,
1829,ROW,Ni,use_phase,
1829,ROW,Ni,collection,
1829,ROW,Ni,sorting_preprocessing,
1829,ROW,Ni,recycling_refining_secondary,
1829,ROW,Ni,residue_treatment_disposal,
1829,ROW,Ni,environment,
1829,ROW,Sn,primary_extraction,
1829,ROW,Sn,beneficiation_concentration,
1829,ROW,Sn,refining_primary,
1829,ROW,Sn,fabrication_and_manufacturing,
1829,ROW,Sn,use_phase,
1829,ROW,Sn,collection,
1829,ROW,Sn,sorting_preprocessing,
1829,ROW,Sn,recycling_refining_secondary,
1829,ROW,Sn,residue_treatment_disposal,
1829,ROW,Sn,environment,
1830,EU27,Zn,primary_extraction,
1830,EU27,Zn,beneficiation_concentration,
1830,EU27,Zn,refining_primary,
1830,EU27,Zn,fabrication_and_manufacturing,
1830,EU27,Zn,use_phase,
1830,EU27,Zn,collection,
1830,EU27,Zn,sorting_preprocessing,
1830,EU27,Zn,recycling_refining_secondary,
1830,EU27,Zn,residue_treatment_disposal,
1830,EU27,Zn,environment,
1830,EU27,Ni,primary_extraction,
1830,EU27,Ni,beneficiation_concentration,
1830,EU27,Ni,refining_primary,
1830,EU27,Ni,fabrication_and_manufacturing,
1830,EU27,Ni,use_phase,
1830,EU27,Ni,collection,
1830,EU27,Ni,sorting_preprocessing,
1830,EU27,Ni,recycling_refining_secondary,
1830,EU27,Ni,residue_treatment_disposal,
1830,EU27,Ni,environment,
1830,EU27,Sn,primary_extraction,
1830,EU27,Sn,beneficiation_concentration,
1830,EU27,Sn,refining_primary,
1830,EU27,Sn,fabrication_and_manufacturing,
1830,EU27,Sn,use_phase,
1830,EU27,Sn,collection,
1830,EU27,Sn,sorting_preprocessing,
1830,EU27,Sn,recycling_refining_secondary,
1830,EU27,Sn,residue_treatment_disposal,
1830,EU27,Sn,environment,
1830,CHN,Zn,primary_extraction,
1830,CHN,Zn,beneficiation_concentration,
1830,CHN,Zn,refining_primary,
1830,CHN,Zn,fabrication_and_manufacturing,
1830,CHN,Zn,use_phase,
1830,CHN,Zn,collection,
1830,CHN,Zn,sorting_preprocessing,
1830,CHN,Zn,recycling_refining_secondary,
1830,CHN,Zn,residue_treatment_disposal,
1830,CHN,Zn,environment,
1830,CHN,Ni,primary_extraction,
1830,CHN,Ni,beneficiation_concentration,
1830,CHN,Ni,refining_primary,
1830,CHN,Ni,fabrication_and_manufacturing,
1830,CHN,Ni,use_phase,
1830,CHN,Ni,collection,
1830,CHN,Ni,sorting_preprocessing,
1830,CHN,Ni,recycling_refining_secondary,
1830,CHN,Ni,residue_treatment_disposal,
1830,CHN,Ni,environment,
1830,CHN,Sn,primary_extraction,
1830,CHN,Sn,beneficiation_concentration,
1830,CHN,Sn,refining_primary,
1830,CHN,Sn,fabrication_and_manufacturing,
1830,CHN,Sn,use_phase,
1830,CHN,Sn,collection,
1830,CHN,Sn,sorting_preprocessing,
1830,CHN,Sn,recycling_refining_secondary,
1830,CHN,Sn,residue_treatment_disposal,
1830,CHN,Sn,environment,
1830,ROW,Zn,primary_extraction,
1830,ROW,Zn,beneficiation_concentration,
1830,ROW,Zn,refining_primary,
1830,ROW,Zn,fabrication_and_manufacturing,
1830,ROW,Zn,use_phase,
1830,ROW,Zn,collection,
1830,ROW,Zn,sorting_preprocessing,
1830,ROW,Zn,recycling_refining_secondary,
1830,ROW,Zn,residue_treatment_disposal,
1830,ROW,Zn,environment,
1830,ROW,Ni,primary_extraction,
1830,ROW,Ni,beneficiation_concentration,
1830,ROW,Ni,refining_primary,
1830,ROW,Ni,fabrication_and_manufacturing,
1830,ROW,Ni,use_phase,
1830,ROW,Ni,collection,
1830,ROW,Ni,sorting_preprocessing,
1830,ROW,Ni,recycling_refining_secondary,
1830,ROW,Ni,residue_treatment_disposal,
1830,ROW,Ni,environment,
1830,ROW,Sn,primary_extraction,
1830,ROW,Sn,beneficiation_concentration,
1830,ROW,Sn,refining_primary,
1830,ROW,Sn,fabrication_and_manufacturing,
1830,ROW,Sn,use_phase,
1830,ROW,Sn,collection,
1830,ROW,Sn,sorting_preprocessing,
1830,ROW,Sn,recycling_refining_secondary,
1830,ROW,Sn,residue_treatment_disposal,
1830,ROW,Sn,environment,
1831,EU27,Zn,primary_extraction,
1831,EU27,Zn,beneficiation_concentration,
1831,EU27,Zn,refining_primary,
1831,EU27,Zn,fabrication_and_manufacturing,
1831,EU27,Zn,use_phase,
1831,EU27,Zn,collection,
1831,EU27,Zn,sorting_preprocessing,
1831,EU27,Zn,recycling_refining_secondary,
1831,EU27,Zn,residue_treatment_disposal,
1831,EU27,Zn,environment,
1831,EU27,Ni,primary_extraction,
1831,EU27,Ni,beneficiation_concentration,
1831,EU27,Ni,refining_primary,
1831,EU27,Ni,fabrication_and_manufacturing,
1831,EU27,Ni,use_phase,
1831,EU27,Ni,collection,
1831,EU27,Ni,sorting_preprocessing,
1831,EU27,Ni,recycling_refining_secondary,
1831,EU27,Ni,residue_treatment_disposal,
1831,EU27,Ni,environment,
1831,EU27,Sn,primary_extraction,
1831,EU27,Sn,beneficiation_concentration,
1831,EU27,Sn,refining_primary,
1831,EU27,Sn,fabrication_and_manufacturing,
1831,EU27,Sn,use_phase,
1831,EU27,Sn,collection,
1831,EU27,Sn,sorting_preprocessing,
1831,EU27,Sn,recycling_refining_secondary,
1831,EU27,Sn,residue_treatment_disposal,
1831,EU27,Sn,environment,
1831,CHN,Zn,primary_extraction,
1831,CHN,Zn,beneficiation_concentration,
1831,CHN,Zn,refining_primary,
1831,CHN,Zn,fabrication_and_manufacturing,
1831,CHN,Zn,use_phase,
1831,CHN,Zn,collection,
1831,CHN,Zn,sorting_preprocessing,
1831,CHN,Zn,recycling_refining_secondary,
1831,CHN,Zn,residue_treatment_disposal,
1831,CHN,Zn,environment,
1831,CHN,Ni,primary_extraction,
1831,CHN,Ni,beneficiation_concentration,
1831,CHN,Ni,refining_primary,
1831,CHN,Ni,fabrication_and_manufacturing,
1831,CHN,Ni,use_phase,
1831,CHN,Ni,collection,
1831,CHN,Ni,sorting_preprocessing,
1831,CHN,Ni,recycling_refining_secondary,
1831,CHN,Ni,residue_treatment_disposal,
1831,CHN,Ni,environment,
1831,CHN,Sn,primary_extraction,
1831,CHN,Sn,beneficiation_concentration,
1831,CHN,Sn,refining_primary,
1831,CHN,Sn,fabrication_and_manufacturing,
1831,CHN,Sn,use_phase,
1831,CHN,Sn,collection,
1831,CHN,Sn,sorting_preprocessing,
1831,CHN,Sn,recycling_refining_secondary,
1831,CHN,Sn,residue_treatment_disposal,
1831,CHN,Sn,environment,
1831,ROW,Zn,primary_extraction,
1831,ROW,Zn,beneficiation_concentration,
1831,ROW,Zn,refining_primary,
1831,ROW,Zn,fabrication_and_manufacturing,
1831,ROW,Zn,use_phase,
1831,ROW,Zn,collection,
1831,ROW,Zn,sorting_preprocessing,
1831,ROW,Zn,recycling_refining_secondary,
1831,ROW,Zn,residue_treatment_disposal,
1831,ROW,Zn,environment,
1831,ROW,Ni,primary_extraction,
1831,ROW,Ni,beneficiation_concentration,
1831,ROW,Ni,refining_primary,
1831,ROW,Ni,fabrication_and_manufacturing,
1831,ROW,Ni,use_phase,
1831,ROW,Ni,collection,
1831,ROW,Ni,sorting_preprocessing,
1831,ROW,Ni,recycling_refining_secondary,
1831,ROW,Ni,residue_treatment_disposal,
1831,ROW,Ni,environment,
1831,ROW,Sn,primary_extraction,
1831,ROW,Sn,beneficiation_concentration,
1831,ROW,Sn,refining_primary,
1831,ROW,Sn,fabrication_and_manufacturing,
1831,ROW,Sn,use_phase,
1831,ROW,Sn,collection,
1831,ROW,Sn,sorting_preprocessing,
1831,ROW,Sn,recycling_refining_secondary,
1831,ROW,Sn,residue_treatment_disposal,
1831,ROW,Sn,environment,
1832,EU27,Zn,primary_extraction,
1832,EU27,Zn,beneficiation_concentration,
1832,EU27,Zn,refining_primary,
1832,EU27,Zn,fabrication_and_manufacturing,
1832,EU27,Zn,use_phase,
1832,EU27,Zn,collection,
1832,EU27,Zn,sorting_preprocessing,
1832,EU27,Zn,recycling_refining_secondary,
1832,EU27,Zn,residue_treatment_disposal,
1832,EU27,Zn,environment,
1832,EU27,Ni,primary_extraction,
1832,EU27,Ni,beneficiation_concentration,
1832,EU27,Ni,refining_primary,
1832,EU27,Ni,fabrication_and_manufacturing,
1832,EU27,Ni,use_phase,
1832,EU27,Ni,collection,
1832,EU27,Ni,sorting_preprocessing,
1832,EU27,Ni,recycling_refining_secondary,
1832,EU27,Ni,residue_treatment_disposal,
1832,EU27,Ni,environment,
1832,EU27,Sn,primary_extraction,
1832,EU27,Sn,beneficiation_concentration,
1832,EU27,Sn,refining_primary,
1832,EU27,Sn,fabrication_and_manufacturing,
1832,EU27,Sn,use_phase,
1832,EU27,Sn,collection,
1832,EU27,Sn,sorting_preprocessing,
1832,EU27,Sn,recycling_refining_secondary,
1832,EU27,Sn,residue_treatment_disposal,
1832,EU27,Sn,environment,
1832,CHN,Zn,primary_extraction,
1832,CHN,Zn,beneficiation_concentration,
1832,CHN,Zn,refining_primary,
1832,CHN,Zn,fabrication_and_manufacturing,
1832,CHN,Zn,use_phase,
1832,CHN,Zn,collection,
1832,CHN,Zn,sorting_preprocessing,
1832,CHN,Zn,recycling_refining_secondary,
1832,CHN,Zn,residue_treatment_disposal,
1832,CHN,Zn,environment,
1832,CHN,Ni,primary_extraction,
1832,CHN,Ni,beneficiation_concentration,
1832,CHN,Ni,refining_primary,
1832,CHN,Ni,fabrication_and_manufacturing,
1832,CHN,Ni,use_phase,
1832,CHN,Ni,collection,
1832,CHN,Ni,sorting_preprocessing,
1832,CHN,Ni,recycling_refining_secondary,
1832,CHN,Ni,residue_treatment_disposal,
1832,CHN,Ni,environment,
1832,CHN,Sn,primary_extraction,
1832,CHN,Sn,beneficiation_concentration,
1832,CHN,Sn,refining_primary,
1832,CHN,Sn,fabrication_and_manufacturing,
1832,CHN,Sn,use_phase,
1832,CHN,Sn,collection,
1832,CHN,Sn,sorting_preprocessing,
1832,CHN,Sn,recycling_refining_secondary,
1832,CHN,Sn,residue_treatment_disposal,
1832,CHN,Sn,environment,
1832,ROW,Zn,primary_extraction,
1832,ROW,Zn,beneficiation_concentration,
1832,ROW,Zn,refining_primary,
1832,ROW,Zn,fabrication_and_manufacturing,
1832,ROW,Zn,use_phase,
1832,ROW,Zn,collection,
1832,ROW,Zn,sorting_preprocessing,
1832,ROW,Zn,recycling_refining_secondary,
1832,ROW,Zn,residue_treatment_disposal,
1832,ROW,Zn,environment,
1832,ROW,Ni,primary_extraction,
1832,ROW,Ni,beneficiation_concentration,
1832,ROW,Ni,refining_primary,
1832,ROW,Ni,fabrication_and_manufacturing,
1832,ROW,Ni,use_phase,
1832,ROW,Ni,collection,
1832,ROW,Ni,sorting_preprocessing,
1832,ROW,Ni,recycling_refining_secondary,
1832,ROW,Ni,residue_treatment_disposal,
1832,ROW,Ni,environment,
1832,ROW,Sn,primary_extraction,
1832,ROW,Sn,beneficiation_concentration,
1832,ROW,Sn,refining_primary,
1832,ROW,Sn,fabrication_and_manufacturing,
1832,ROW,Sn,use_phase,
1832,ROW,Sn,collection,
1832,ROW,Sn,sorting_preprocessing,
1832,ROW,Sn,recycling_refining_secondary,
1832,ROW,Sn,residue_treatment_disposal,
1832,ROW,Sn,environment,
1833,EU27,Zn,primary_extraction,
1833,EU27,Zn,beneficiation_concentration,
1833,EU27,Zn,refining_primary,
1833,EU27,Zn,fabrication_and_manufacturing,
1833,EU27,Zn,use_phase,
1833,EU27,Zn,collection,
1833,EU27,Zn,sorting_preprocessing,
1833,EU27,Zn,recycling_refining_secondary,
1833,EU27,Zn,residue_treatment_disposal,
1833,EU27,Zn,environment,
1833,EU27,Ni,primary_extraction,
1833,EU27,Ni,beneficiation_concentration,
1833,EU27,Ni,refining_primary,
1833,EU27,Ni,fabrication_and_manufacturing,
1833,EU27,Ni,use_phase,
1833,EU27,Ni,collection,
1833,EU27,Ni,sorting_preprocessing,
1833,EU27,Ni,recycling_refining_secondary,
1833,EU27,Ni,residue_treatment_disposal,
1833,EU27,Ni,environment,
1833,EU27,Sn,primary_extraction,
1833,EU27,Sn,beneficiation_concentration,
1833,EU27,Sn,refining_primary,
1833,EU27,Sn,fabrication_and_manufacturing,
1833,EU27,Sn,use_phase,
1833,EU27,Sn,collection,
1833,EU27,Sn,sorting_preprocessing,
1833,EU27,Sn,recycling_refining_secondary,
1833,EU27,Sn,residue_treatment_disposal,
1833,EU27,Sn,environment,
1833,CHN,Zn,primary_extraction,
1833,CHN,Zn,beneficiation_concentration,
1833,CHN,Zn,refining_primary,
1833,CHN,Zn,fabrication_and_manufacturing,
1833,CHN,Zn,use_phase,
1833,CHN,Zn,collection,
1833,CHN,Zn,sorting_preprocessing,
1833,CHN,Zn,recycling_refining_secondary,
1833,CHN,Zn,residue_treatment_disposal,
1833,CHN,Zn,environment,
1833,CHN,Ni,primary_extraction,
1833,CHN,Ni,beneficiation_concentration,
1833,CHN,Ni,refining_primary,
1833,CHN,Ni,fabrication_and_manufacturing,
1833,CHN,Ni,use_phase,
1833,CHN,Ni,collection,
1833,CHN,Ni,sorting_preprocessing,
1833,CHN,Ni,recycling_refining_secondary,
1833,CHN,Ni,residue_treatment_disposal,
1833,CHN,Ni,environment,
1833,CHN,Sn,primary_extraction,
1833,CHN,Sn,beneficiation_concentration,
1833,CHN,Sn,refining_primary,
1833,CHN,Sn,fabrication_and_manufacturing,
1833,CHN,Sn,use_phase,
1833,CHN,Sn,collection,
1833,CHN,Sn,sorting_preprocessing,
1833,CHN,Sn,recycling_refining_secondary,
1833,CHN,Sn,residue_treatment_disposal,
1833,CHN,Sn,environment,
1833,ROW,Zn,primary_extraction,
1833,ROW,Zn,beneficiation_concentration,
1833,ROW,Zn,refining_primary,
1833,ROW,Zn,fabrication_and_manufacturing,
1833,ROW,Zn,use_phase,
1833,ROW,Zn,collection,
1833,ROW,Zn,sorting_preprocessing,
1833,ROW,Zn,recycling_refining_secondary,
1833,ROW,Zn,residue_treatment_disposal,
1833,ROW,Zn,environment,
1833,ROW,Ni,primary_extraction,
1833,ROW,Ni,beneficiation_concentration,
1833,ROW,Ni,refining_primary,
1833,ROW,Ni,fabrication_and_manufacturing,
1833,ROW,Ni,use_phase,
1833,ROW,Ni,collection,
1833,ROW,Ni,sorting_preprocessing,
1833,ROW,Ni,recycling_refining_secondary,
1833,ROW,Ni,residue_treatment_disposal,
1833,ROW,Ni,environment,
1833,ROW,Sn,primary_extraction,
1833,ROW,Sn,beneficiation_concentration,
1833,ROW,Sn,refining_primary,
1833,ROW,Sn,fabrication_and_manufacturing,
1833,ROW,Sn,use_phase,
1833,ROW,Sn,collection,
1833,ROW,Sn,sorting_preprocessing,
1833,ROW,Sn,recycling_refining_secondary,
1833,ROW,Sn,residue_treatment_disposal,
1833,ROW,Sn,environment,
1834,EU27,Zn,primary_extraction,
1834,EU27,Zn,beneficiation_concentration,
1834,EU27,Zn,refining_primary,
1834,EU27,Zn,fabrication_and_manufacturing,
1834,EU27,Zn,use_phase,
1834,EU27,Zn,collection,
1834,EU27,Zn,sorting_preprocessing,
1834,EU27,Zn,recycling_refining_secondary,
1834,EU27,Zn,residue_treatment_disposal,
1834,EU27,Zn,environment,
1834,EU27,Ni,primary_extraction,
1834,EU27,Ni,beneficiation_concentration,
1834,EU27,Ni,refining_primary,
1834,EU27,Ni,fabrication_and_manufacturing,
1834,EU27,Ni,use_phase,
1834,EU27,Ni,collection,
1834,EU27,Ni,sorting_preprocessing,
1834,EU27,Ni,recycling_refining_secondary,
1834,EU27,Ni,residue_treatment_disposal,
1834,EU27,Ni,environment,
1834,EU27,Sn,primary_extraction,
1834,EU27,Sn,beneficiation_concentration,
1834,EU27,Sn,refining_primary,
1834,EU27,Sn,fabrication_and_manufacturing,
1834,EU27,Sn,use_phase,
1834,EU27,Sn,collection,
1834,EU27,Sn,sorting_preprocessing,
1834,EU27,Sn,recycling_refining_secondary,
1834,EU27,Sn,residue_treatment_disposal,
1834,EU27,Sn,environment,
1834,CHN,Zn,primary_extraction,
1834,CHN,Zn,beneficiation_concentration,
1834,CHN,Zn,refining_primary,
1834,CHN,Zn,fabrication_and_manufacturing,
1834,CHN,Zn,use_phase,
1834,CHN,Zn,collection,
1834,CHN,Zn,sorting_preprocessing,
1834,CHN,Zn,recycling_refining_secondary,
1834,CHN,Zn,residue_treatment_disposal,
1834,CHN,Zn,environment,
1834,CHN,Ni,primary_extraction,
1834,CHN,Ni,beneficiation_concentration,
1834,CHN,Ni,refining_primary,
1834,CHN,Ni,fabrication_and_manufacturing,
1834,CHN,Ni,use_phase,
1834,CHN,Ni,collection,
1834,CHN,Ni,sorting_preprocessing,
1834,CHN,Ni,recycling_refining_secondary,
1834,CHN,Ni,residue_treatment_disposal,
1834,CHN,Ni,environment,
1834,CHN,Sn,primary_extraction,
1834,CHN,Sn,beneficiation_concentration,
1834,CHN,Sn,refining_primary,
1834,CHN,Sn,fabrication_and_manufacturing,
1834,CHN,Sn,use_phase,
1834,CHN,Sn,collection,
1834,CHN,Sn,sorting_preprocessing,
1834,CHN,Sn,recycling_refining_secondary,
1834,CHN,Sn,residue_treatment_disposal,
1834,CHN,Sn,environment,
1834,ROW,Zn,primary_extraction,
1834,ROW,Zn,beneficiation_concentration,
1834,ROW,Zn,refining_primary,
1834,ROW,Zn,fabrication_and_manufacturing,
1834,ROW,Zn,use_phase,
1834,ROW,Zn,collection,
1834,ROW,Zn,sorting_preprocessing,
1834,ROW,Zn,recycling_refining_secondary,
1834,ROW,Zn,residue_treatment_disposal,
1834,ROW,Zn,environment,
